,id,file,x1,y1,x2,y2,label
46,2,Screenshot_2022-09-02_182831.jpg,906.63,327.15,919.93,357.08,4
47,2,Screenshot_2022-09-02_182831.jpg,881.19,30.2,920.22,50.12,4
48,2,Screenshot_2022-09-02_182831.jpg,891.32,0.0,929.99,10.4,4
49,2,Screenshot_2022-09-02_182831.jpg,951.45,432.35,967.43,462.44,4
50,2,Screenshot_2022-09-02_182831.jpg,856.43,557.8,872.76,584.42,4
51,2,Screenshot_2022-09-02_182831.jpg,878.21,575.35,890.91,598.34,4
52,2,Screenshot_2022-09-02_182831.jpg,748.13,454.35,769.31,487.62,4
53,2,Screenshot_2022-09-02_182831.jpg,902.12,822.88,936.05,841.39,4
54,2,Screenshot_2022-09-02_182831.jpg,931.12,853.73,946.54,888.0,4
55,2,Screenshot_2022-09-02_182831.jpg,1164.59,832.99,1182.73,868.78,4
56,2,Screenshot_2022-09-02_182831.jpg,1149.32,825.83,1166.98,854.94,4
57,2,Screenshot_2022-09-02_182831.jpg,1130.23,814.86,1150.28,854.94,4
58,2,Screenshot_2022-09-02_182831.jpg,1112.1,812.47,1130.23,846.83,4
59,2,Screenshot_2022-09-02_182831.jpg,1093.01,798.15,1114.01,836.33,4
60,2,Screenshot_2022-09-02_182831.jpg,1077.26,792.9,1097.78,828.7,4
61,2,Screenshot_2022-09-02_182831.jpg,1076.39,627.94,1100.34,668.92,9
62,2,Screenshot_2022-09-02_182831.jpg,1163.87,584.66,1181.37,621.49,4
63,2,Screenshot_2022-09-02_182831.jpg,1185.05,586.96,1203.93,624.26,4
64,2,Screenshot_2022-09-02_182831.jpg,1203.93,591.57,1225.11,628.4,4
65,2,Screenshot_2022-09-02_182831.jpg,1227.41,598.01,1243.99,631.16,4
66,2,Screenshot_2022-09-02_182831.jpg,1122.21,332.79,1137.86,370.06,4
67,2,Screenshot_2022-09-02_182831.jpg,1140.1,341.36,1154.64,370.06,4
68,2,Screenshot_2022-09-02_182831.jpg,1175.88,349.56,1198.62,387.58,4
69,2,Screenshot_2022-09-02_182831.jpg,1291.06,384.22,1322.37,400.62,4
70,2,Screenshot_2022-09-02_182831.jpg,1203.09,254.14,1219.49,290.29,4
71,2,Screenshot_2022-09-02_182831.jpg,1220.98,251.53,1242.6,294.77,4
72,2,Screenshot_2022-09-02_182831.jpg,1147.93,240.72,1165.44,281.72,8
73,2,Screenshot_2022-09-02_182831.jpg,1034.04,117.65,1053.08,164.72,8
74,2,Screenshot_2022-09-02_182831.jpg,990.45,540.11,1030.25,558.41,4
75,2,Screenshot_2022-09-02_182831.jpg,1047.64,534.62,1075.08,548.8,4
76,2,Screenshot_2022-09-02_182831.jpg,1679.58,711.51,1708.7,733.73,4
77,2,Screenshot_2022-09-02_182831.jpg,1542.88,774.34,1573.32,806.73,4
78,2,Screenshot_2022-09-02_182831.jpg,1370.13,580.48,1387.18,606.84,4
79,2,Screenshot_2022-09-02_182831.jpg,1392.22,587.07,1410.44,615.37,4
80,2,Screenshot_2022-09-02_182831.jpg,1406.38,540.74,1423.64,554.23,4
81,2,Screenshot_2022-09-02_182831.jpg,1576.36,585.85,1595.37,620.63,9
82,2,Screenshot_2022-09-02_182831.jpg,1617.2,603.65,1640.65,635.59,4
83,2,Screenshot_2022-09-02_182831.jpg,1660.87,631.95,1688.77,670.77,4
84,2,Screenshot_2022-09-02_182831.jpg,1682.3,639.23,1700.09,676.02,4
85,2,Screenshot_2022-09-02_182831.jpg,1700.9,641.65,1722.33,678.85,4
86,2,Screenshot_2022-09-02_182831.jpg,1723.14,652.57,1738.91,679.66,4
87,2,Screenshot_2022-09-02_182831.jpg,1691.6,551.89,1712.63,592.73,4
88,2,Screenshot_2022-09-02_182831.jpg,1656.83,543.8,1676.23,579.79,4
89,2,Screenshot_2022-09-02_182831.jpg,1639.04,542.59,1656.02,571.3,4
90,2,Screenshot_2022-09-02_182831.jpg,1809.2,466.16,1825.14,492.73,4
91,2,Screenshot_2022-09-02_182831.jpg,1383.39,436.81,1412.25,453.71,4
92,2,Screenshot_2022-09-02_182831.jpg,1443.64,438.89,1458.99,450.79,4
93,2,Screenshot_2022-09-02_182831.jpg,1395.27,416.62,1416.77,428.52,4
94,2,Screenshot_2022-09-02_182831.jpg,1396.04,344.45,1425.6,362.88,4
95,2,Screenshot_2022-09-02_182831.jpg,1465.52,365.18,1483.18,377.08,4
96,2,Screenshot_2022-09-02_182831.jpg,1496.16,306.15,1536.44,326.7,4
97,2,Screenshot_2022-09-02_182831.jpg,1495.75,285.6,1534.8,304.09,4
98,2,Screenshot_2022-09-02_182831.jpg,1499.86,264.64,1537.61,287.46,4
99,2,Screenshot_2022-09-02_182831.jpg,1299.07,333.33,1341.75,354.45,4
100,2,Screenshot_2022-09-02_182831.jpg,1269.35,319.17,1296.79,333.66,4
101,2,Screenshot_2022-09-02_182831.jpg,1376.28,134.0,1413.28,155.84,4
102,2,Screenshot_2022-09-02_182831.jpg,1379.17,112.77,1417.89,136.44,4
103,2,Screenshot_2022-09-02_182831.jpg,1392.12,62.97,1410.07,71.95,2
104,2,Screenshot_2022-09-02_182831.jpg,1424.12,0.0,1456.11,18.1,4
105,2,Screenshot_2022-09-02_182831.jpg,1750.0,179.92,1782.74,199.28,4
106,2,Screenshot_2022-09-02_182831.jpg,1752.79,42.15,1766.61,48.62,2
107,2,Screenshot_2022-09-02_182831.jpg,1685.73,17.74,1692.79,32.44,2
108,2,Screenshot_2022-09-02_182831.jpg,1695.44,17.44,1703.08,33.91,2
109,2,Screenshot_2022-09-02_182831.jpg,1747.2,21.85,1778.1,36.12,4
110,2,Screenshot_2022-09-02_182831.jpg,1746.61,3.62,1782.19,17.15,4
111,2,Screenshot_2022-09-02_182831.jpg,948.87,376.66,963.62,385.35,4
112,2,Screenshot_2022-09-02_182831.jpg,969.68,375.61,984.95,384.3,4
113,2,Screenshot_2022-09-02_182831.jpg,991.01,371.92,1004.7,381.14,4
114,2,Screenshot_2022-09-02_182831.jpg,1010.76,370.34,1025.77,378.77,4
115,2,Screenshot_2022-09-02_182831.jpg,1195.12,436.39,1210.76,449.96,4
116,2,Screenshot_2022-09-02_182831.jpg,1169.77,491.12,1178.77,507.14,2
117,2,Screenshot_2022-09-02_182831.jpg,1324.95,500.13,1332.62,515.74,2
118,2,Screenshot_2022-09-02_182831.jpg,1329.6,482.33,1338.09,499.86,2
119,2,Screenshot_2022-09-02_182831.jpg,1336.18,464.26,1344.67,479.32,2
120,3,Screenshot_2022-09-02_183441.jpg,272.04,779.19,296.14,793.97,4
121,3,Screenshot_2022-09-02_183441.jpg,257.6,618.24,294.96,640.02,4
122,3,Screenshot_2022-09-02_183441.jpg,260.08,596.86,297.87,614.35,9
123,3,Screenshot_2022-09-02_183441.jpg,347.48,581.64,369.02,616.96,4
124,3,Screenshot_2022-09-02_183441.jpg,368.29,582.12,385.95,608.98,4
125,3,Screenshot_2022-09-02_183441.jpg,385.23,569.54,404.58,606.32,4
126,3,Screenshot_2022-09-02_183441.jpg,402.41,566.16,426.6,606.32,4
127,3,Screenshot_2022-09-02_183441.jpg,422.24,559.87,444.5,598.33,4
128,3,Screenshot_2022-09-02_183441.jpg,450.89,569.83,481.95,591.73,4
129,3,Screenshot_2022-09-02_183441.jpg,445.34,552.08,474.46,570.93,4
130,3,Screenshot_2022-09-02_183441.jpg,435.27,529.5,473.19,554.67,4
131,3,Screenshot_2022-09-02_183441.jpg,292.52,494.72,313.06,532.33,4
132,3,Screenshot_2022-09-02_183441.jpg,347.88,477.66,372.26,517.01,4
133,3,Screenshot_2022-09-02_183441.jpg,387.56,469.54,406.46,496.4,4
134,3,Screenshot_2022-09-02_183441.jpg,423.25,456.39,445.36,489.24,4
135,3,Screenshot_2022-09-02_183441.jpg,442.83,448.18,466.52,487.98,4
136,3,Screenshot_2022-09-02_183441.jpg,460.84,444.39,481.05,474.08,4
137,3,Screenshot_2022-09-02_183441.jpg,247.83,418.51,284.68,441.49,4
138,3,Screenshot_2022-09-02_183441.jpg,259.2,399.86,286.27,419.2,4
139,3,Screenshot_2022-09-02_183441.jpg,262.58,379.82,298.76,401.92,4
140,3,Screenshot_2022-09-02_183441.jpg,173.48,485.4,204.19,502.43,4
141,3,Screenshot_2022-09-02_183441.jpg,365.62,707.94,388.23,746.85,4
142,3,Screenshot_2022-09-02_183441.jpg,501.35,667.89,520.27,703.85,4
143,3,Screenshot_2022-09-02_183441.jpg,529.14,668.35,560.9,690.77,4
144,3,Screenshot_2022-09-02_183441.jpg,566.95,649.42,584.48,677.16,4
145,3,Screenshot_2022-09-02_183441.jpg,589.71,641.57,603.06,662.25,4
146,3,Screenshot_2022-09-02_183441.jpg,651.33,768.44,688.02,793.1,4
147,3,Screenshot_2022-09-02_183441.jpg,271.21,362.78,299.15,382.88,4
148,3,Screenshot_2022-09-02_183441.jpg,275.47,347.9,302.62,367.46,4
149,3,Screenshot_2022-09-02_183441.jpg,278.07,327.78,310.47,350.6,4
150,3,Screenshot_2022-09-02_183441.jpg,285.48,311.52,321.35,335.82,4
151,3,Screenshot_2022-09-02_183441.jpg,295.16,294.3,322.53,312.7,4
152,3,Screenshot_2022-09-02_183441.jpg,292.8,273.3,327.95,296.66,4
153,3,Screenshot_2022-09-02_183441.jpg,300.58,256.55,339.51,280.61,4
154,3,Screenshot_2022-09-02_183441.jpg,305.98,238.66,345.53,263.38,4
155,3,Screenshot_2022-09-02_183441.jpg,316.21,220.73,351.96,241.13,4
156,3,Screenshot_2022-09-02_183441.jpg,354.14,352.51,371.21,384.72,4
157,3,Screenshot_2022-09-02_183441.jpg,356.92,317.73,376.54,347.81,9
158,3,Screenshot_2022-09-02_183441.jpg,394.56,340.7,415.33,378.89,8
159,3,Screenshot_2022-09-02_183441.jpg,412.43,339.03,433.83,377.02,8
160,3,Screenshot_2022-09-02_183441.jpg,486.06,318.54,507.03,359.05,8
161,3,Screenshot_2022-09-02_183441.jpg,380.73,287.46,408.45,305.57,4
162,3,Screenshot_2022-09-02_183441.jpg,494.52,398.66,522.61,414.95,4
163,3,Screenshot_2022-09-02_183441.jpg,434.89,339.1,449.7,367.47,4
164,3,Screenshot_2022-09-02_183441.jpg,504.44,306.41,521.74,333.99,4
165,3,Screenshot_2022-09-02_183441.jpg,540.9,299.87,556.33,327.68,4
166,3,Screenshot_2022-09-02_183441.jpg,574.09,289.12,591.85,323.01,4
167,3,Screenshot_2022-09-02_183441.jpg,594.66,288.88,611.25,319.74,4
168,3,Screenshot_2022-09-02_183441.jpg,730.5,14.58,758.79,36.84,4
169,3,Screenshot_2022-09-02_183441.jpg,730.15,33.21,766.04,61.68,8
170,3,Screenshot_2022-09-02_183441.jpg,744.96,72.71,781.28,97.03,4
171,3,Screenshot_2022-09-02_183441.jpg,738.02,132.82,762.49,170.79,4
172,3,Screenshot_2022-09-02_183441.jpg,718.15,140.47,742.1,175.89,4
173,3,Screenshot_2022-09-02_183441.jpg,697.25,148.11,721.46,186.34,8
174,3,Screenshot_2022-09-02_183441.jpg,676.1,154.74,701.58,191.94,8
175,3,Screenshot_2022-09-02_183441.jpg,673.78,209.11,700.09,250.46,9
176,3,Screenshot_2022-09-02_183441.jpg,695.48,203.47,716.15,242.09,9
177,3,Screenshot_2022-09-02_183441.jpg,712.22,199.37,734.95,238.33,4
178,3,Screenshot_2022-09-02_183441.jpg,750.5,183.99,771.51,221.24,9
179,3,Screenshot_2022-09-02_183441.jpg,804.34,165.13,828.48,205.95,4
180,3,Screenshot_2022-09-02_183441.jpg,824.31,162.93,844.94,199.58,4
181,3,Screenshot_2022-09-02_183441.jpg,843.41,157.89,860.09,185.32,4
182,3,Screenshot_2022-09-02_183441.jpg,860.53,148.67,878.3,179.61,4
183,3,Screenshot_2022-09-02_183441.jpg,878.96,144.28,897.84,175.44,4
184,3,Screenshot_2022-09-02_183441.jpg,894.11,132.21,917.59,173.47,9
185,3,Screenshot_2022-09-02_183441.jpg,886.53,44.98,924.57,71.28,4
186,3,Screenshot_2022-09-02_183441.jpg,929.14,106.11,951.87,144.47,4
187,3,Screenshot_2022-09-02_183441.jpg,948.97,103.7,972.18,139.16,4
188,3,Screenshot_2022-09-02_183441.jpg,994.83,189.25,1014.29,224.85,4
189,3,Screenshot_2022-09-02_183441.jpg,954.46,200.22,973.3,234.17,4
190,3,Screenshot_2022-09-02_183441.jpg,914.72,214.92,937.49,261.08,7
191,3,Screenshot_2022-09-02_183441.jpg,841.05,244.89,858.51,281.46,4
192,3,Screenshot_2022-09-02_183441.jpg,766.81,283.37,782.1,313.11,4
193,3,Screenshot_2022-09-02_183441.jpg,747.44,294.01,764.09,321.3,4
194,3,Screenshot_2022-09-02_183441.jpg,720.73,502.98,755.96,526.13,4
195,3,Screenshot_2022-09-02_183441.jpg,761.74,477.81,805.53,510.02,8
196,3,Screenshot_2022-09-02_183441.jpg,807.04,460.95,848.05,491.15,8
197,3,Screenshot_2022-09-02_183441.jpg,816.6,483.6,853.59,509.77,9
198,3,Screenshot_2022-09-02_183441.jpg,775.33,501.47,810.31,525.88,4
199,3,Screenshot_2022-09-02_183441.jpg,807.79,514.3,845.03,536.95,8
200,3,Screenshot_2022-09-02_183441.jpg,771.31,543.24,818.61,575.45,8
201,3,Screenshot_2022-09-02_183441.jpg,819.62,524.62,867.93,558.34,8
202,3,Screenshot_2022-09-02_183441.jpg,1326.33,659.93,1344.71,689.08,4
203,3,Screenshot_2022-09-02_183441.jpg,1388.41,760.95,1417.34,779.08,4
204,3,Screenshot_2022-09-02_183441.jpg,1451.96,809.23,1468.98,849.24,4
205,3,Screenshot_2022-09-02_183441.jpg,1509.31,813.43,1545.63,835.46,4
206,3,Screenshot_2022-09-02_183441.jpg,1513.43,837.16,1547.56,860.88,4
207,3,Screenshot_2022-09-02_183441.jpg,1359.36,525.45,1396.02,551.95,4
208,3,Screenshot_2022-09-02_183441.jpg,605.13,839.33,645.77,865.51,8
209,3,Screenshot_2022-09-02_183441.jpg,1656.92,864.87,1676.87,889.0,4
210,3,Screenshot_2022-09-02_183441.jpg,1692.02,842.89,1709.2,870.04,4
211,3,Screenshot_2022-09-02_183441.jpg,1709.38,831.62,1732.29,870.59,4
212,3,Screenshot_2022-09-02_183441.jpg,1671.51,818.87,1701.99,839.38,4
213,3,Screenshot_2022-09-02_183441.jpg,1714.37,796.69,1752.04,820.49,9
214,3,Screenshot_2022-09-02_183441.jpg,1769.42,776.82,1800.47,798.96,4
215,3,Screenshot_2022-09-02_183441.jpg,1791.78,688.59,1825.95,715.11,4
216,3,Screenshot_2022-09-02_183441.jpg,1751.53,712.3,1767.91,739.44,4
217,3,Screenshot_2022-09-02_183441.jpg,1734.68,721.35,1752.78,748.65,4
218,3,Screenshot_2022-09-02_183441.jpg,1677.72,744.1,1698.24,775.71,4
219,3,Screenshot_2022-09-02_183441.jpg,1634.91,763.28,1658.24,800.24,4
220,3,Screenshot_2022-09-02_183441.jpg,1614.61,775.02,1634.36,804.73,4
221,3,Screenshot_2022-09-02_183441.jpg,1595.2,782.65,1615.61,816.34,4
222,3,Screenshot_2022-09-02_183441.jpg,1548.75,583.24,1586.81,607.38,4
223,3,Screenshot_2022-09-02_183441.jpg,1681.07,527.58,1717.06,552.71,4
224,3,Screenshot_2022-09-02_183441.jpg,1719.61,502.22,1738.76,530.61,4
225,3,Screenshot_2022-09-02_183441.jpg,1512.37,500.13,1532.72,521.22,4
226,3,Screenshot_2022-09-02_183441.jpg,1664.72,431.92,1701.24,458.72,4
227,3,Screenshot_2022-09-02_183441.jpg,1546.12,478.75,1580.27,502.8,4
228,3,Screenshot_2022-09-02_183441.jpg,1701.49,364.43,1732.05,385.57,4
229,3,Screenshot_2022-09-02_183441.jpg,1641.7,271.97,1664.09,308.01,4
230,3,Screenshot_2022-09-02_183441.jpg,1660.73,262.34,1680.44,297.71,4
231,3,Screenshot_2022-09-02_183441.jpg,1678.65,259.2,1696.56,286.3,4
232,3,Screenshot_2022-09-02_183441.jpg,1319.51,62.17,1348.76,83.7,4
233,3,Screenshot_2022-09-02_183441.jpg,1329.12,9.74,1345.15,18.39,2
234,3,Screenshot_2022-09-02_183441.jpg,1260.81,248.33,1298.5,277.33,4
235,3,Screenshot_2022-09-02_183441.jpg,1642.88,451.23,1662.26,465.47,4
236,3,Screenshot_2022-09-02_183441.jpg,1708.21,326.64,1730.55,356.3,4
237,4,Screenshot_2022-09-02_183332.jpg,63.66,434.67,83.18,472.84,4
238,4,Screenshot_2022-09-02_183332.jpg,83.18,430.83,100.93,464.7,4
239,4,Screenshot_2022-09-02_183332.jpg,122.53,425.95,136.73,453.17,4
240,4,Screenshot_2022-09-02_183332.jpg,139.99,421.8,153.89,442.81,4
241,4,Screenshot_2022-09-02_183332.jpg,177.02,414.06,193.93,436.89,4
242,4,Screenshot_2022-09-02_183332.jpg,231.68,398.92,250.94,432.55,4
243,4,Screenshot_2022-09-02_183332.jpg,251.89,395.29,266.1,418.03,4
244,4,Screenshot_2022-09-02_183332.jpg,268.63,391.82,285.99,419.76,4
245,4,Screenshot_2022-09-02_183332.jpg,287.63,387.14,304.79,416.5,4
246,4,Screenshot_2022-09-02_183332.jpg,305.68,384.84,320.89,414.91,4
247,4,Screenshot_2022-09-02_183332.jpg,322.48,380.95,335.75,399.52,4
248,4,Screenshot_2022-09-02_183332.jpg,338.75,369.8,353.26,392.09,4
249,4,Screenshot_2022-09-02_183332.jpg,528.33,333.68,544.0,360.69,4
250,4,Screenshot_2022-09-02_183332.jpg,546.01,329.94,562.68,359.54,4
251,4,Screenshot_2022-09-02_183332.jpg,564.4,326.06,578.92,354.8,4
252,4,Screenshot_2022-09-02_183332.jpg,580.06,321.46,597.45,351.35,4
253,4,Screenshot_2022-09-02_183332.jpg,597.35,317.75,613.87,348.0,4
254,4,Screenshot_2022-09-02_183332.jpg,614.68,310.89,630.04,336.6,4
255,4,Screenshot_2022-09-02_183332.jpg,647.58,297.32,666.89,333.1,4
256,4,Screenshot_2022-09-02_183332.jpg,1103.74,223.56,1144.12,247.11,8
257,4,Screenshot_2022-09-02_183332.jpg,1264.68,178.61,1303.52,201.05,8
258,4,Screenshot_2022-09-02_183332.jpg,1629.22,102.72,1665.56,124.59,7
259,4,Screenshot_2022-09-02_183332.jpg,1813.5,5.14,1842.33,25.06,4
260,4,Screenshot_2022-09-02_183332.jpg,0.0,649.96,17.69,685.81,4
261,4,Screenshot_2022-09-02_183332.jpg,277.51,841.57,300.78,871.02,4
262,4,Screenshot_2022-09-02_183332.jpg,379.18,857.61,407.78,878.16,4
263,4,Screenshot_2022-09-02_183332.jpg,452.0,782.23,476.54,821.39,4
264,4,Screenshot_2022-09-02_183332.jpg,485.94,777.01,505.27,805.38,4
265,4,Screenshot_2022-09-02_183332.jpg,508.98,729.61,542.04,753.34,9
266,4,Screenshot_2022-09-02_183332.jpg,513.44,712.17,541.02,732.25,4
267,4,Screenshot_2022-09-02_183332.jpg,595.1,689.84,618.06,717.57,4
268,4,Screenshot_2022-09-02_183332.jpg,656.69,713.7,687.15,749.84,4
269,4,Screenshot_2022-09-02_183332.jpg,827.96,804.94,857.83,838.48,4
270,4,Screenshot_2022-09-02_183332.jpg,1011.14,823.59,1038.86,855.5,4
271,4,Screenshot_2022-09-02_183332.jpg,1023.62,807.33,1052.62,839.97,4
272,4,Screenshot_2022-09-02_183332.jpg,1034.56,793.39,1064.82,826.5,4
273,4,Screenshot_2022-09-02_183332.jpg,1473.85,807.51,1507.79,841.28,4
274,4,Screenshot_2022-09-02_183332.jpg,1488.52,788.55,1521.68,822.33,4
275,4,Screenshot_2022-09-02_183332.jpg,1493.36,766.85,1518.37,791.51,4
276,4,Screenshot_2022-09-02_183332.jpg,1638.75,856.75,1671.4,886.0,4
277,4,Screenshot_2022-09-02_183332.jpg,1598.42,817.42,1628.36,850.32,4
278,4,Screenshot_2022-09-02_183332.jpg,1511.94,759.35,1543.96,776.31,4
279,4,Screenshot_2022-09-02_183332.jpg,1502.99,739.6,1530.87,755.05,4
280,4,Screenshot_2022-09-02_183332.jpg,1481.05,718.02,1518.6,735.95,8
281,4,Screenshot_2022-09-02_183332.jpg,1460.1,697.05,1496.49,716.38,4
282,4,Screenshot_2022-09-02_183332.jpg,1737.15,659.45,1763.56,685.06,4
283,4,Screenshot_2022-09-02_183332.jpg,1804.09,650.38,1840.58,689.29,8
284,4,Screenshot_2022-09-02_183332.jpg,1770.38,616.08,1809.47,659.49,8
285,4,Screenshot_2022-09-02_183332.jpg,1754.99,611.57,1785.67,643.75,4
286,4,Screenshot_2022-09-02_183332.jpg,1743.76,580.51,1779.12,616.62,4
287,4,Screenshot_2022-09-02_183332.jpg,991.47,688.62,1034.12,713.52,8
288,4,Screenshot_2022-09-02_183332.jpg,1309.61,628.39,1326.75,643.72,4
289,4,Screenshot_2022-09-02_183332.jpg,1388.11,623.88,1420.75,643.63,4
290,4,Screenshot_2022-09-02_183332.jpg,1588.02,651.05,1620.53,680.5,4
291,4,Screenshot_2022-09-02_183332.jpg,1576.27,641.61,1603.4,668.02,4
292,4,Screenshot_2022-09-02_183332.jpg,1561.62,623.04,1594.12,653.66,4
293,4,Screenshot_2022-09-02_183332.jpg,1607.18,612.88,1638.37,647.85,9
294,4,Screenshot_2022-09-02_183332.jpg,1586.37,575.48,1614.15,610.02,4
295,4,Screenshot_2022-09-02_183332.jpg,1730.18,414.86,1751.62,445.55,4
296,4,Screenshot_2022-09-02_183332.jpg,1708.5,378.3,1736.93,417.15,4
297,4,Screenshot_2022-09-02_183332.jpg,1691.28,395.92,1728.32,451.19,9
298,4,Screenshot_2022-09-02_183332.jpg,1667.85,400.33,1693.08,432.77,4
299,4,Screenshot_2022-09-02_183332.jpg,237.38,533.81,260.25,571.61,4
300,4,Screenshot_2022-09-02_183332.jpg,256.28,528.01,278.49,567.3,4
301,4,Screenshot_2022-09-02_183332.jpg,276.5,523.04,297.06,562.49,4
302,4,Screenshot_2022-09-02_183332.jpg,331.05,509.77,351.77,543.59,4
303,4,Screenshot_2022-09-02_183332.jpg,349.32,503.78,371.9,539.63,4
304,4,Screenshot_2022-09-02_183332.jpg,388.39,492.14,408.94,531.0,9
305,4,Screenshot_2022-09-02_183332.jpg,427.19,487.49,444.83,517.23,4
306,4,Screenshot_2022-09-02_183332.jpg,443.84,479.56,465.45,516.83,4
307,4,Screenshot_2022-09-02_183332.jpg,462.03,474.01,484.51,510.86,4
308,4,Screenshot_2022-09-02_183332.jpg,478.24,467.21,503.59,507.72,4
309,4,Screenshot_2022-09-02_183332.jpg,521.73,461.68,540.72,491.85,4
310,4,Screenshot_2022-09-02_183332.jpg,536.19,451.64,561.8,492.11,4
311,4,Screenshot_2022-09-02_183332.jpg,556.02,447.09,582.41,488.81,4
312,4,Screenshot_2022-09-02_183332.jpg,574.89,442.66,597.08,479.77,4
313,4,Screenshot_2022-09-02_183332.jpg,593.35,435.91,616.43,476.21,4
314,4,Screenshot_2022-09-02_183332.jpg,610.22,431.83,632.77,468.22,4
315,4,Screenshot_2022-09-02_183332.jpg,630.9,430.83,650.23,461.15,4
316,4,Screenshot_2022-09-02_183332.jpg,649.42,420.85,674.05,462.37,4
317,4,Screenshot_2022-09-02_183332.jpg,668.68,415.4,691.74,454.36,9
318,4,Screenshot_2022-09-02_183332.jpg,688.26,413.07,710.74,450.68,4
319,4,Screenshot_2022-09-02_183332.jpg,708.41,410.36,725.47,438.66,4
320,4,Screenshot_2022-09-02_183332.jpg,722.95,399.5,746.21,438.27,4
321,4,Screenshot_2022-09-02_183332.jpg,746.99,396.21,768.5,435.17,4
322,4,Screenshot_2022-09-02_183332.jpg,836.78,370.74,858.75,410.35,4
323,4,Screenshot_2022-09-02_183332.jpg,855.47,365.96,875.64,402.58,4
324,4,Screenshot_2022-09-02_183332.jpg,873.25,356.55,897.31,397.8,8
325,4,Screenshot_2022-09-02_183332.jpg,895.05,357.89,911.8,387.59,4
